equipment_id,model_number,description,client_id,plant_code,technical_fault_code,created_at_date,closed_at_date,city,client_sf
10003055,FSEC08020DXDNR2,inlet ring broken,MUTCS00006,IN02,B08 - FAN INLET RING BROKEN,2023-01-16,2023-03-06,MU,TCS
10003055,FSEC08020DXDNR2,LOP alarm,MUTCS00006,IN02,SL7 - LEAK THROUGH PIN VALVE,2024-02-12,2024-03-18,MU,TCS
10003060,FSEC06920DXDNR1,HIGH PRESSURE ALARM,GUGUA00001,IN06,CF1 - CDS. FAN JAM.,2020-01-17,2020-06-29,GU,GUA
10003060,FSEC06920DXDNR1,Low Pressure Alarm,GUGUA00001,IN06,SR1 - TO CHECK THE UNIT STATUS.,2020-09-24,2020-10-01,GU,GUA
10003060,FSEC06920DXDNR1,,GUGUA00001,IN06,CF1 - CDS. FAN JAM.,2021-04-22,2021-06-15,GU,GUA
10003061,FSEC06920DXDNR1,Unit not working,GUGUA00001,IN06,RT2 - RATS RECALLIBIRATION.,2020-01-06,2020-01-31,GU,GUA
10003061,FSEC06920DXDNR1,HIGH PRESSURE ALARM,GUGUA00001,IN06,SR2 - PROJECT/ REVAMP SITE VISIT,2020-03-20,2020-06-29,GU,GUA
10003061,FSEC06920DXDNR1,High Pressure Alarm,GUGUA00001,IN06,CF1 - CDS. FAN JAM.,2021-02-25,,GU,GUA
10003064,FSEC03820DXDPR1,compressor taking high Amps,MUSYN00002,IN02,SL3 - EVAP. COIL LEAK,2020-12-31,2021-02-18,MU,SYN
10003067,FSEC06920DXDPR1,"high pressure ckt l
",MUSYN00002,IN02,CF1 - CDS. FAN JAM.,2020-04-17,2021-09-06,MU,SYN
10003067,FSEC06920DXDPR1,compressor taking high Amps,MUSYN00002,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2020-11-30,2021-09-06,MU,SYN
10003068,FSEC06920DXDPR1,high pressure ckt 2,MUSYN00002,IN02,CF1 - CDS. FAN JAM.,2020-04-17,2021-09-06,MU,SYN
10003068,FSEC06920DXDPR1,ODU fan motor stuck,MUSYN00002,IN02,CF1 - CDS. FAN JAM.,2020-06-01,2021-02-02,MU,SYN
10003070,FSEC04310DXDNR1,Low Pressure Alarm,NOATR00001,IN07,SL1 - COPPER PIPE HAVING OIL TRACE.,2020-09-01,2020-11-26,NO,ATR
10003070,FSEC04310DXDNR1,,NOATR00001,IN07,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2021-08-27,,NO,ATR
10003070,FSEC04310DXDNR1,,NOATR00001,IN07,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-01-06,2022-01-22,NO,ATR
10003070,FSEC04310DXDNR1,,NOATR00001,IN07,CO1 - COMP. TAKING HIGH AMPHERE.,2022-03-01,2022-07-04,NO,ATR
10003070,FSEC04310DXDNR1,,NOATR00001,IN07,EC2  - SETPOINT TOO LOW,2022-05-02,2022-05-05,NO,ATR
10003070,FSEC04310DXDNR1,,NOSYN00001,IN07,EV3 - EVAP. COIL HAVING OIL TRACE.,2022-06-27,2022-08-08,NO,SYN
10003071,FSEC04310DXDNR1,Low Pressure Alarm,NOATR00001,IN07,EV3 - EVAP. COIL HAVING OIL TRACE.,2020-09-21,2021-02-03,NO,ATR
10003071,FSEC04310DXDNR1,Low Pressure Alarm,NOATR00001,IN07,EV1 - EVAP. HEADER LEAK.,2021-01-11,2021-06-16,NO,ATR
10003071,FSEC04310DXDNR1,,NOATR00001,IN07,SL2 - COPPER PIPE HAVING LEAKAGE.,2021-05-28,2021-06-15,NO,ATR
10003071,FSEC04310DXDNR1,,NOSYN00001,IN07,DP2 - DRAIN PIPE CHOKE.,2022-05-31,2022-08-08,NO,SYN
10003071,FSEC04310DXDNR1,,NOSYN00001,IN07,EV1 - EVAP. HEADER LEAK.,2022-08-30,,NO,SYN
10003071,FSEC04310DXDNR1,,NOSYN00001,IN07,SL3 - EVAP. COIL LEAK,2022-11-26,,NO,SYN
10003075,FSEC02710DXDPR1,pac display blank ,MUSTA00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2020-05-09,2020-06-12,MU,STA
10003075,FSEC02710DXDPR1,compressor taking high Amps,MUSTA00001,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2020-10-26,2021-09-06,MU,STA
10003078,FSEC04520DXDPR1,LOP alarrm,MUSTA00001,IN02,CU1 - CDS. HEADER LEAKAGE.,2020-06-01,2020-07-08,MU,STA
10003106,FSEC06920DXDNR1,pac not staring,MUSBI00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2020-05-14,2020-05-31,MU,SBI
10003106,FSEC06920DXDNR1,Air Flow Alarm,MUSBI00001,IN02,BO1 -  BLOWER INTERNAL SOUND.,2020-07-11,2022-07-01,MU,SBI
10003106,FSEC06920DXDNR1,Compressor defective  ckt 1,MUSBI00001,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2021-08-26,2021-09-06,MU,SBI
10003106,FSEC06920DXDNR1,Return air sensor fail,MUSBI00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-06-01,2023-07-19,MU,SBI
10003106,FSEC06920DXDNR1,controller retrofitting,MUSBI00001,IN02,SR2 - PROJECT/ REVAMP SITE VISIT,2025-01-23,2025-01-24,MU,SBI
10003107,FSEC06920DXDNR1,lop ckt 1,MUSBI00001,IN02,EV1 - EVAP. HEADER LEAK.,2020-11-02,2021-01-09,MU,SBI
10003107,FSEC06920DXDNR1,low pressure ckt2,MUSBI00001,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-08-28,2021-09-06,MU,SBI
10003107,FSEC06920DXDNR1,compresser tripped,MUSBI00001,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2022-09-19,2022-09-27,MU,SBI
10003107,FSEC06920DXDNR1,lop alarm ckt 2,MUSBI00001,IN02,EV1 - EVAP. HEADER LEAK.,2022-09-20,2022-09-27,MU,SBI
10003107,FSEC06920DXDNR1,lop alarm ckt 2,MUSBI00001,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2023-01-18,2023-02-14,MU,SBI
10003107,FSEC06920DXDNR1,PAC Water leak,MUSBI00001,IN02,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2023-05-31,2023-06-12,MU,SBI
10003107,FSEC06920DXDNR1,LOP alarm,MUSBI00001,IN02,EV3 - EVAP. COIL HAVING OIL TRACE.,2023-12-18,2024-02-12,MU,SBI
10003114,FSEC03010DXDNR1,lop alarm,MUTAT00002,IN02,DR1 - DRIER CHOKE.,2020-01-22,2020-02-05,MU,TAT
10003115,FSEC03010DXDNR1,LOP Alarm ,MUTAT00002,IN02,C009 - PAC UNIT HAVING LOW PRESSURE.,2020-09-10,,MU,TAT
10003116,FSEC03010DXDNR1,hp alarm ,MUTAT00002,IN02,CF1 - CDS. FAN JAM.,2020-01-29,2020-02-05,MU,TAT
10003116,FSEC03010DXDNR1,lop ckt 1,MUTAT00002,IN02,DR1 - DRIER CHOKE.,2020-08-08,2020-08-25,MU,TAT
10003142,FSEC02210DXDNR1,IOC card faulty,MPBER00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-10-28,2024-02-13,MP,BER
10003149,FSEC0702ACWDNR1,condensor replacement ckt 1,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-07-02,2020-08-25,MU,TCS
10003149,FSEC0702ACWDNR1,HP alarm,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2021-06-14,2021-09-06,MU,TCS
10003149,FSEC0702ACWDNR1,Display Blank,MUTCS00003,IN02,CF2 - CDS. FAN GROUND.,2022-03-10,2022-03-31,MU,TCS
10003150,FSEC0702ACWDNR1,high pressure ckt I,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-05-16,2020-06-02,MU,TCS
10003150,FSEC0702ACWDNR1,high pressure alarm ckt 1,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-07-13,2020-08-25,MU,TCS
10003150,FSEC0702ACWDNR1,Contactor stuck,MUTCS00003,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2020-10-17,2021-02-22,MU,TCS
10003150,FSEC0702ACWDNR1,LOP Alarm ,MUTCS00003,IN02,SL7 - LEAK THROUGH PIN VALVE,2021-05-10,2021-06-02,MU,TCS
10003150,FSEC0702ACWDNR1,LOP alarm,MUTCS00003,IN02,DR1 - DRIER CHOKE.,2023-07-20,2023-08-14,MU,TCS
10003150,FSEC0702ACWDNR1,Gas Leak,MUTCS00003,IN02,C009 - PAC UNIT HAVING LOW PRESSURE.,2024-06-29,,MU,TCS
10003150,FSEC0702ACWDNR1,ODU Fan motor defective,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2024-09-30,2024-10-16,MU,TCS
10003151,FSEC0702ACWDNR1,high pressure ckt I,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-05-16,2021-02-22,MU,TCS
10003151,FSEC0702ACWDNR1,high pressure alarm ckt 1,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-11-12,2022-05-27,MU,TCS
10003151,FSEC0702ACWDNR1,HP alarm,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-12-29,2021-04-08,MU,TCS
10003151,FSEC0702ACWDNR1,not cooling,MUTCS00003,IN02,C10 - TRIPPED DUE TO AIR SHORTCYCLING,2024-11-20,2024-11-23,MU,TCS
10003152,FSEC0702ACWDNR1,ODU Fan motor defective,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2024-11-11,2024-11-15,MU,TCS
10003152,FSEC0702ACWDNR1,not cooling,MUTCS00003,IN02,C10 - TRIPPED DUE TO AIR SHORTCYCLING,2024-11-20,2024-11-23,MU,TCS
10003152,FSEC0702ACWDNR1,High pressure alarm,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2024-11-21,2024-11-30,MU,TCS
10003153,FSEC0702ACWDNR1,high pressure ckt I,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2020-05-16,2021-04-09,MU,TCS
10003153,FSEC0702ACWDNR1,high pressure alarm ckt 2,MUTCS00003,IN02,CF1 - CDS. FAN JAM.,2021-03-09,2021-09-06,MU,TCS
10003153,FSEC0702ACWDNR1,Display Blank,MUTCS00003,IN02,KO1 - CONTROLLER SCREEN BLANK .,2022-04-05,2022-04-18,MU,TCS
10003153,FSEC0702ACWDNR1,ODU fan motor defective,MUTCS00003,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2024-07-29,2024-10-03,MU,TCS
10003165,FSEC03010DXDNR1,ODU fab motor defective,MUSIF00001,IN02,CF1 - CDS. FAN JAM.,2023-10-27,2024-02-13,MU,SIF
10003165,FSEC03010DXDNR1,Temperature not maintaining,MUSIF00001,IN02,C009 - PAC UNIT HAVING LOW PRESSURE.,2024-03-08,,MU,SIF
10003165,FSEC03010DXDNR1,Temperature not maintaining,MUSIF00001,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-03-08,2024-03-18,MU,SIF
10003165,FSEC03010DXDNR1,lop alarm,MUSIF00001,IN02,SL3 - EVAP. COIL LEAK,2024-11-22,2025-01-04,MU,SIF
10003165,FSEC03010DXDNR1,lop alarm,MUSIF00001,IN02,SL3 - EVAP. COIL LEAK,2024-12-12,2025-01-07,MU,SIF
10003166,FSEC03010DXDNR1,condensor replacement ,MUSIF00001,IN02,CU3 - CDS. FINS CORRODE.,2020-09-03,2020-10-14,MU,SIF
10003166,FSEC03010DXDNR1,HP alarm,MUSIF00001,IN02,C010 - PAC UNIT HAVING HIGH PRESSURE.,2023-06-27,2023-07-24,MU,SIF
10003172,FSEC08020DXDNR1,lop ckt 1,MUTCS00001,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2021-05-31,2021-09-06,MU,TCS
10003172,FSEC08020DXDNR1,lop alarm ckt 2,MUTCS00001,IN02,SL7 - LEAK THROUGH PIN VALVE,2021-06-10,2021-09-06,MU,TCS
10003172,FSEC08020DXDNR1,lop alarm ckt 2,MUTCS00001,IN02,DR1 - DRIER CHOKE.,2021-07-19,2021-09-06,MU,TCS
10003172,FSEC08020DXDNR1,lop alarm,MUTCS00001,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2021-11-15,2021-11-18,MU,TCS
10003172,FSEC08020DXDNR1,Display Blank,MUTCS00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2021-12-13,2021-12-15,MU,TCS
10003172,FSEC08020DXDNR1,PAC not cooling ,MUTCS00001,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-05-27,2023-06-20,MU,TCS
10003172,FSEC08020DXDNR1,Display Blank,MUTCS00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-08-24,2023-09-30,MU,TCS
10003172,FSEC08020DXDNR1,LOP alarm,MUTCS00001,IN02,SL6 - LEAK THROUGH LP SWITCH,2023-11-14,2024-02-13,MU,TCS
10003173,FSEC08020DXDNR1,High pressure alarm CKT 2,MUTCS00001,IN02,CF1 - CDS. FAN JAM.,2022-08-17,2022-09-27,MU,TCS
10003173,FSEC08020DXDNR1,High pressure alarm CKT 2,MUTCS00001,IN02,CF1 - CDS. FAN JAM.,2023-03-04,2023-04-08,MU,TCS
10003173,FSEC08020DXDNR1,High pressure alarm CKT 2,MUTCS00001,IN02,CF2 - CDS. FAN GROUND.,2023-03-04,2023-04-08,MU,TCS
10003173,FSEC08020DXDNR1,R A Sensor Faulty,MUTCS00001,IN02,SA1 - SATS FAULTY.,2024-06-25,2024-08-02,MU,TCS
10003186,FSEC03510DXDNR1,lop ckt 2,MUWIL00001,IN02,EV1 - EVAP. HEADER LEAK.,2020-12-23,2021-01-07,MU,WIL
10003186,FSEC03510DXDNR1,sensor issue,MUWIL00001,IN02,RH1 - RAHS FAULTY.,2021-06-21,2021-07-21,MU,WIL
10003186,FSEC03510DXDNR1,compresser tripped,MUWIL00001,IN02,CO3 - COMP. INTERNAL SOUND.,2022-02-21,2022-03-31,MU,WIL
10003186,FSEC03510DXDNR1,lop alarm,MUWIL00001,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2024-05-21,2024-06-17,MU,WIL
10003186,FSEC03510DXDNR1,water sensor defective,MUWIL00001,IN02,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2024-05-27,2024-06-11,MU,WIL
10003189,FSEC03510DXDPR1,lop alarm,MUWIL00001,IN02,EV1 - EVAP. HEADER LEAK.,2022-07-07,2022-07-18,MU,WIL
10003189,FSEC03510DXDPR1,lop alarm,MUWIL00001,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2022-12-13,2023-01-04,MU,WIL
10003189,FSEC03510DXDPR1,Oil Trace,MUWIL00001,IN02,SL3 - EVAP. COIL LEAK,2023-03-06,2023-04-08,MU,WIL
10003189,FSEC03510DXDPR1,LOP Alarm,MUWIL00001,IN02,EV1 - EVAP. HEADER LEAK.,2023-04-21,2023-05-04,MU,WIL
10003189,FSEC03510DXDPR1,WLD alarm,MUWIL00001,IN02,K08 - SMPS FAILURE,2024-08-20,2024-10-08,MU,WIL
10003189,FSEC03510DXDPR1,Room temp. high,MUWIL00001,IN02,KO1 - CONTROLLER SCREEN BLANK .,2024-10-15,2024-10-22,MU,WIL
10003190,FSEC03510DXDPR1,HP alarm,MUWIL00001,IN02,EV1 - EVAP. HEADER LEAK.,2020-01-06,2020-02-05,MU,WIL
10003190,FSEC03510DXDPR1,lop alarm,MUWIL00001,IN02,SL3 - EVAP. COIL LEAK,2020-06-15,2020-07-19,MU,WIL
10003190,FSEC03510DXDPR1,low pressure alarm,MUWIL00001,IN02,EV1 - EVAP. HEADER LEAK.,2021-05-19,2021-06-02,MU,WIL
10003190,FSEC03510DXDPR1,Cooling Coil Replacement ,MUWIL00001,IN02,EV2 - EVAP. U BENT LEAK.,2021-09-20,2021-10-01,MU,WIL
10003190,FSEC03510DXDPR1,LOP alarm,MUWIL00001,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2024-02-21,2024-03-11,MU,WIL
10003205,FSEC02210DXDNR1,Compressor faulty,MUCIT00005,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2024-09-16,2024-10-03,MU,CIT
10003206,FSEC02210DXDNR1,lop alarm,MUCIT00005,IN02,C08 - TRIPPED DUE TO LOW AMBIENT,2024-12-19,2024-12-31,MU,CIT
10003206,FSEC02210DXDNR1,lop alarm,MUCIT00005,IN02,CF5  - CDS. PRESSURE SWITCH DEFECTIVE.,2024-12-27,2024-12-31,MU,CIT
10003208,FSEC02210DXDNR1,capillary line oil trace,MUISS00010,IN02,SL7 - LEAK THROUGH PIN VALVE,2020-02-10,2020-02-13,MU,ISS
10003208,FSEC02210DXDNR1,High pressure alarm,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2022-01-01,2022-01-13,MU,ISS
10003208,FSEC02210DXDNR1,lop alarm,MUISS00010,IN02,SL4 - CDS. COIL LEAK,2022-12-10,2023-01-04,MU,ISS
10003211,FSEC02710DXDNR1,lop alarm,MUISS00010,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-01-12,2022-01-27,MU,ISS
10003212,FSEC02710DXDNR1,outdoor fan Noise,MUISS00010,IN02,CF4  - CDS. FAN INTERNAL SOUND.,2024-05-02,2024-05-13,MU,ISS
10003213,FSEC02710DXDNR1,outdoor fan Noise,MUISS00010,IN02,CF6  - CDS. FAN TOUCHING THE GRILL.,2021-12-13,2022-01-13,MU,ISS
10003216,FSEC03510DXDNR1,pac tripping ,MUISS00010,IN02,SR1 - TO CHECK THE UNIT STATUS.,2020-04-07,2020-05-30,MU,ISS
10003216,FSEC03510DXDNR1,pac isolator burnt,MUISS00010,IN02,KO1 - CONTROLLER SCREEN BLANK .,2022-02-12,2022-02-15,MU,ISS
10003216,FSEC03510DXDNR1,MCB Tripp,MUCIT00005,IN02,C12 - TERMINAL WIRE BURNT,2024-11-15,2024-11-23,MU,CIT
10003216,FSEC03510DXDNR1,MCB Tripp,MUCIT00005,IN02,C12 - TERMINAL WIRE BURNT,2024-12-31,2025-01-07,MU,CIT
10003217,FSEC03510DXDNR1,Contactor defective,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2020-01-14,2020-02-05,MU,ISS
10003217,FSEC03510DXDNR1,lop alarm,MUISS00010,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-05-17,2022-06-13,MU,ISS
10003217,FSEC03510DXDNR1,ODU fan motor defective,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2023-11-23,2024-02-20,MU,ISS
10003217,FSEC03510DXDNR1,high temperatuer,MUCIT00005,IN02,RT4 - DUST ACCUMULATION ON CARD,2024-11-25,2024-12-04,MU,CIT
10003217,FSEC03510DXDNR1,lop alarm,MUCIT00005,IN02,C08 - TRIPPED DUE TO LOW AMBIENT,2024-12-19,2024-12-31,MU,CIT
10003217,FSEC03510DXDNR1,PAC ODU replace,MUCIT00005,IN02,CU3 - CDS. FINS CORRODE.,2025-01-13,2025-01-18,MU,CIT
10003218,FSEC03510DXDNR1,damper actuator not working properly,MUISS00010,IN02,DA1  - ACTUATOR DEFECTIVE,2020-03-04,2020-03-13,MU,ISS
10003218,FSEC03510DXDNR1,Damper Actuactor  not working,MUISS00010,IN02,DA2  - ACTUATOR WIRING PROBLEM,2020-03-04,2020-03-13,MU,ISS
10003218,FSEC03510DXDNR1,LOP Alarm ,MUISS00010,IN02,CU1 - CDS. HEADER LEAKAGE.,2021-09-08,2021-09-15,MU,ISS
10003218,FSEC03510DXDNR1,lop alarm ,MUISS00010,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2022-01-10,2022-01-27,MU,ISS
10003218,FSEC03510DXDNR1,condensor replacement work,MUISS00010,IN02,CU3 - CDS. FINS CORRODE.,2022-08-06,2022-08-10,MU,ISS
10003218,FSEC03510DXDNR1,LOP alarm,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2023-06-22,2023-06-26,MU,ISS
10003218,FSEC03510DXDNR1,Hp Alarm,MUCIT00005,IN02,CF8 - CDS. FAN CONNECTOR BURNT,2025-01-24,2025-01-27,MU,CIT
10003219,FSEC03510DXDNR1,contactor faulty,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-04-12,2024-06-25,MU,ISS
10003219,FSEC03510DXDNR1,ODU unit replace,MUCIT00005,IN02,SR2 - PROJECT/ REVAMP SITE VISIT,2025-01-18,2025-01-24,MU,CIT
10003219,FSEC03510DXDNR1,high temperatuer,MUCIT00005,IN02,C10 - TRIPPED DUE TO AIR SHORTCYCLING,2025-01-24,,MU,CIT
10003220,FSEC03510DXDNR1,HP alarm,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2021-08-14,2022-03-31,MU,ISS
10003221,FSEC03510DXDNR1,HP alarm,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2021-01-21,2021-02-09,MU,ISS
10003222,FSEC04310DXDNR1,LOP Alarm ,MUISS00010,IN02,SL7 - LEAK THROUGH PIN VALVE,2021-01-25,2021-02-09,MU,ISS
10003222,FSEC04310DXDNR1,lop alarm,MUISS00010,IN02,SL7 - LEAK THROUGH PIN VALVE,2024-04-13,2024-05-28,MU,ISS
10003222,FSEC04310DXDNR1,fire point connection  ,MUCIT00001,IN02,BM1 - BMS COMMUNICATION FAIL.,2024-12-03,2024-12-10,MU,CIT
10003222,FSEC04310DXDNR1,fire point connection  ,MUCIT00001,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2024-12-04,2024-12-10,MU,CIT
10003224,FSEC04310DXDNR1,LOP Alarm ,MUISS00010,IN02,SL7 - LEAK THROUGH PIN VALVE,2021-02-08,2021-04-08,MU,ISS
10003224,FSEC04310DXDNR1,Temperature not maintain,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-06-04,2024-06-11,MU,ISS
10003225,FSEC05210DXDNR1,MCCB tripped ,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2020-05-18,2020-06-22,MU,ISS
10003225,FSEC05210DXDNR1,high pressure alarm ckt 1,MUISS00010,IN02,CF2 - CDS. FAN GROUND.,2020-11-17,2021-01-09,MU,ISS
10003225,FSEC05210DXDNR1,high pressure alarm,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2021-06-03,2021-06-19,MU,ISS
10003225,FSEC05210DXDNR1,LOP Alarm ,MUISS00010,IN02,CU1 - CDS. HEADER LEAKAGE.,2021-10-01,2021-10-26,MU,ISS
10003225,FSEC05210DXDNR1,ODU Fan Motor Defective,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2022-05-13,2022-06-09,MU,ISS
10003225,FSEC05210DXDNR1,condenser replacement work ,MUISS00010,IN02,CU3 - CDS. FINS CORRODE.,2022-08-13,2022-09-03,MU,ISS
10003225,FSEC05210DXDNR1,Compressor switch tripping,MUCIT00005,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2024-11-12,2024-11-30,MU,CIT
10003226,FSEC05210DXDNR1,low pressure alarm,MUISS00010,IN02,SL2 - COPPER PIPE HAVING LEAKAGE.,2022-02-28,2022-03-02,MU,ISS
10003226,FSEC05210DXDNR1,condenser replacement work ,MUISS00010,IN02,CU3 - CDS. FINS CORRODE.,2022-08-06,2022-08-10,MU,ISS
10003226,FSEC05210DXDNR1,wld alarm,MUISS00010,IN02,WAT1 - PAC INSIDE WATER ACCUMULATIONN.,2023-03-27,2023-04-08,MU,ISS
10003227,FSEC05210DXDNR1,main scb trip,MUISS00010,IN02,KO1 - CONTROLLER SCREEN BLANK .,2021-06-02,2021-06-09,MU,ISS
10003227,FSEC05210DXDNR1,condenser replacement work ,MUISS00010,IN02,CU3 - CDS. FINS CORRODE.,2022-08-13,2022-09-03,MU,ISS
10003227,FSEC05210DXDNR1,Breaker tripping,MUISS00010,IN02,CO2 - COMP. INTERNAL OVER LOAD TRIP.,2023-06-10,2023-06-12,MU,ISS
10003227,FSEC05210DXDNR1,Pac not working,MUISS00010,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-07-29,2023-08-14,MU,ISS
10003227,FSEC05210DXDNR1,Pac screen got off,MUISS00010,IN02,C005 - PAC UNIT SCREEN GOT BLANK.,2024-04-17,,MU,ISS
10003227,FSEC05210DXDNR1,Pac screen blank,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2024-04-17,2024-10-04,MU,ISS
10003227,FSEC05210DXDNR1,lop alarm,MUCIT00005,IN02,RT2 - RATS RECALLIBIRATION.,2025-01-16,2025-02-04,MU,CIT
10003228,FSEC05210DXDNR1,outdoor fan not working,MUISS00010,IN02,CO7 - COMP. CONTACTOR OR MCB FAULTY.,2021-02-23,2021-04-08,MU,ISS
10003228,FSEC05210DXDNR1,high temperature alarm,MUISS00010,IN02,K07 - BIG CNTRLR OUTPUT CARD FAILURE,2021-03-08,2021-04-08,MU,ISS
10003228,FSEC05210DXDNR1,High pressure alarm ,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2022-05-23,2022-05-31,MU,ISS
10003229,FSEC05210DXDNR1,Cable burnt ,MUISS00010,IN02,CF8 - CDS. FAN CONNECTOR BURNT,2020-03-06,2020-05-21,MU,ISS
10003229,FSEC05210DXDNR1,HP alarm,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2020-06-20,2020-07-08,MU,ISS
10003229,FSEC05210DXDNR1,high pressure alarm ckt 1,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2020-07-03,2020-07-13,MU,ISS
10003229,FSEC05210DXDNR1,RA Damper not working ,MUISS00010,IN02,KO1 - CONTROLLER SCREEN BLANK .,2020-11-11,2021-01-09,MU,ISS
10003229,FSEC05210DXDNR1,Fan Failure Alarm,MUISS00010,IN02,KO4 - CONTROLLER GOT SHORT CIRCUIT.,2021-05-17,2021-06-02,MU,ISS
10003229,FSEC05210DXDNR1,HP alarm,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2021-09-29,2021-10-26,MU,ISS
10003229,FSEC05210DXDNR1,compressor taking high Amps,MUISS00010,IN02,CO3 - COMP. INTERNAL SOUND.,2021-10-04,2021-10-26,MU,ISS
10003229,FSEC05210DXDNR1,lop alarm,MUISS00010,IN02,SL7 - LEAK THROUGH PIN VALVE,2022-01-29,2022-03-04,MU,ISS
10003229,FSEC05210DXDNR1,Damper not working ioc faulty,MUISS00010,IN02,DA3 - ACTIVATION NOT DONE IN CONTROLLER,2023-04-18,2023-05-04,MU,ISS
10003229,FSEC05210DXDNR1,IO transmission fail,MUISS00010,IN02,K09 - TRANSFORMER FAILURE,2023-04-22,2023-05-04,MU,ISS
10003229,FSEC05210DXDNR1,IO Board Faulty,MUISS00010,IN02,KO1 - CONTROLLER SCREEN BLANK .,2023-05-29,2023-06-20,MU,ISS
10003230,FSEC06920DXDNR1,lop alarm,MUISS00010,IN02,EC3  - COMP. NOT CUTTING OFF,2020-02-27,2020-03-13,MU,ISS
10003230,FSEC06920DXDNR1,low Pressure CKT 2,MUISS00010,IN02,SL1 - COPPER PIPE HAVING OIL TRACE.,2023-08-17,2023-09-05,MU,ISS
10003230,FSEC06920DXDNR1,low Pressure CKT 1,MUISS00010,IN02,SL3 - EVAP. COIL LEAK,2024-02-20,2024-08-21,MU,ISS
10003231,FSEC06920DXDNR1,HP alarm ckt 2,MUISS00010,IN02,CF1 - CDS. FAN JAM.,2020-07-03,2020-07-08,MU,ISS
10003231,FSEC06920DXDNR1,Compressor taking high Amps,MUISS00010,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2021-06-07,2021-10-26,MU,ISS
10003231,FSEC06920DXDNR1,compressor internal site,MUISS00010,IN02,CO1 - COMP. TAKING HIGH AMPHERE.,2021-06-14,2021-06-19,MU,ISS
